Documento;Palavra;TF-IDF
00258;CALCULATING;7.102499355774649
00258;CALENDAR;7.102499355774649
00258;TREND;5.310739886546594
00258;EXHIBITS;6.003887067106539
00258;SOMEWHAT;5.023057814094813
00258;CONTINUATION;6.003887067106539
00319;SIGNIFICANCE;3.844402817753167
00319;CYSTIC;0.1327086858730592
00319;FIBROSIS;0.12989310447289548
00319;STUDIED;2.1537394653964808
00319;CLINICAL;1.7601651038098378
00319;COMPARED;2.0335951535544172
00319;NORMAL;1.1676051601550612
00319;DISEASE;1.1570787471680737
00319;ACTIVITY;1.9550048789611958
00319;NEWBORNS;4.212127597878484
00319;CONTROLS;2.132686056198648
00319;FOUND;1.4893712493865785
00319;EARLY;2.758693933920965
00319;DIAGNOSIS;2.0590742388554024
00319;INFANTS;2.745790529085057
00319;PROTEIN;2.384000484479554
00319;PER;2.695780108510396
00319;HIGHER;2.3489091646682843
00319;MIGHT;2.928112085879012
00319;EXPRESSED;3.883623530906448
00319;REPRESENTS;4.704604082976278
00319;SPECIFIC;2.4973291697865574
00319;INCREASE;2.591639849257799
00319;PATHOGENESIS;3.3648297374912803
00319;DIFFERENCES;2.3489091646682843
00319;RELATIVE;3.4915814431304244
00319;ACTIVITIES;3.4915814431304244
00319;MECONIUM;2.758693933920965
00319;COMPOSITION;3.518980417318539
00319;GRAM;4.394449154672439
00319;ENZYMES;3.170673723050323
00319;TIMES;3.7352035257881746
00319;ILEUS;3.464913196048263
00319;AMOUNT;3.8066624897703196
00319;MUCOPOLYSACCHARIDES;5.493061443340548
00319;MINUTE;5.310739886546594
00319;LACTASE;5.156589206719335
00319;MUCOPROTEIN;6.003887067106539
00319;EARLIEST;5.716204994654758
00319;MANIFESTATION;4.704604082976278
00319;REDUCING;5.716204994654758
00319;SUGARS;5.716204994654758
00319;ENZYMATIC;5.156589206719335
00319;DISACCHARIDASES;6.409352175214703
00319;SUCRASE;6.409352175214703
00319;MALTASE;7.102499355774649
00319;PALATINASE;7.102499355774649
00319;MICROMOLS;7.102499355774649
00355;SIGNIFICANCE;3.844402817753167
00355;CYSTIC;0.1327086858730592
00355;FIBROSIS;0.12989310447289548
00355;PATIENTS;0.5330179353603528
00355;SERUM;1.6687773522204092
00355;CLINICAL;1.7601651038098378
00355;ONE;1.5730702682632254
00355;RESULTS;1.7601651038098378
00355;DETERMINED;2.943616272414977
00355;NORMAL;1.1676051601550612
00355;CHILDREN;1.3435975818973682
00355;ACTIVITY;1.9550048789611958
00355;CF;1.2026020021921573
00355;STUDY;1.8660573929446995
00355;INCREASED;1.8767526820614475
00355;DIAGNOSIS;2.0590742388554024
00355;CORRELATION;3.0249619118689295
00355;INSUFFICIENCY;3.1135153092103742
00355;BONE;4.617592705986649
00355;MARKER;4.5375499983131125
00355;TOTAL;2.5381511643068126
00355;SIGNIFICANT;1.8346411967113208
00355;ADDITIONAL;3.5471512942852352
00355;PATTERN;3.464913196048263
00355;MAY;1.3723995728010743
00355;DETERMINATION;4.1067670822206574
00355;PRESENT;1.9667009187243871
00355;PROVIDE;3.4915814431304244
00355;CHILD;2.8398194787333333
00355;INVOLVEMENT;3.095166170542178
00355;DATA;2.4973291697865574
00355;POLYACRYLAMIDE;3.967005139845499
00355;GEL;3.518980417318539
00355;PART;3.464913196048263
00355;FOLLOWING;3.3412992400810864
00355;SHOWED;2.4203681286504293
00355;GROWTH;3.0771476650394995
00355;INTESTINAL;3.231298344866758
00355;INFORMATION;3.636763452974922
00355;LEAD;4.1067670822206574
00355;PHYSICIAN;4.011456902416333
00355;ALKALINE;4.1580603766082085
00355;PHOSPHATASE;4.057976918051226
00355;AP;6.409352175214703
00355;LIVER;3.190476350346503
00355;ISOENZYME;5.156589206719335
00355;CIRRHOSIS;3.844402817753167
00355;DEGREE;3.2106790576640223
00355;ALTERATIONS;3.924445525426703
00355;DUCT;4.704604082976278
00355;ENZYMES;3.170673723050323
00355;INDICATOR;5.023057814094813
00355;HANDLING;5.023057814094813
00355;DONE;3.770294845599445
00355;INDICATING;3.924445525426703
00355;CONCLUSIONS;5.493061443340548
00355;RETARDATION;4.799914262780603
00355;INVOLVED;3.518980417318539
00355;BILE;3.844402817753167
00355;EVALUATE;3.924445525426703
00355;CHOLESTASIS;5.493061443340548
00355;CONTRIBUTING;5.310739886546594
00355;ORGANS;4.799914262780603
00355;ISOENZYMES;5.156589206719335
00355;STARCH;5.156589206719335
00355;MICROELECTROPHORETICALLY;7.102499355774649
00355;COMPARATIVELY;6.409352175214703
00355;UNSENSITIVE;7.102499355774649
00355;MASKING;7.102499355774649
00355;RESP;7.102499355774649
00355;SECRETOSTASIS;7.102499355774649
00402;SIGNIFICANCE;3.844402817753167
00402;CYSTIC;0.1327086858730592
00402;FIBROSIS;0.12989310447289548
00402;PATIENTS;0.5330179353603528
00402;SERA;2.812039914626258
00402;IGG;3.4136199016607125
00402;ELEVATED;2.8258332367585934
00402;LEVELS;2.0335951535544172
00402;REPORTS;3.464913196048263
00402;INCIDENCE;2.9753649707295575
00402;DISCUSSED;2.411151473545505
00402;POSSIBLE;2.4485390056171252
00402;HIGH;2.282217790169612
00402;MEASUREMENT;3.770294845599445
00402;GROSSLY;5.156589206719335
00402;RELATION;4.1580603766082085
00402;QUANTITATIVE;3.5471512942852352
00402;RECENT;3.5471512942852352
00402;COMPOSITION;3.518980417318539
00402;SEVEN;3.2738579592855537
00402;REVEALED;3.4915814431304244
00402;OBSERVATION;3.6059917943081685
00402;TYPE;3.2523517540645903
00402;SIXTEEN;6.003887067106539
00402;IMMEDIATE;4.329910633534867
00402;HYPERSENSITIVITY;4.5375499983131125
00402;SUBCLASS;6.409352175214703
00411;SIGNIFICANCE;3.844402817753167
00411;CYSTIC;0.1327086858730592
00411;FIBROSIS;0.12989310447289548
00411;PATIENTS;0.5330179353603528
00411;STUDIED;2.1537394653964808
00411;CLINICAL;1.7601651038098378
00411;ONE;1.5730702682632254
00411;NORMAL;1.1676051601550612
00411;ADULT;3.190476350346503
00411;YEAR;2.8398194787333333
00411;ACTIVITY;1.9550048789611958
00411;SIX;2.9753649707295575
00411;CF;1.2026020021921573
00411;PERIOD;2.8978067363836826
00411;TWO;1.673153726820208
00411;THREE;2.204659555823737
00411;GROUPS;2.3575672274113986
00411;FACTOR;2.569899862621393
00411;DESCRIBED;2.812039914626258
00411;MAY;1.3723995728010743
00411;FAMILY;3.2523517540645903
00411;BASIS;3.1135153092103742
00411;COURSE;3.518980417318539
00411;SKIN;2.613862986042509
00411;POSSIBLE;2.4485390056171252
00411;GENETIC;2.6026896854443837
00411;DETERMINE;3.231298344866758
00411;PARENTS;2.8829916505985422
00411;AFFECTED;3.0420563452282297
00411;CULTURE;3.0249619118689295
00411;MEDIUM;3.518980417318539
00411;FOUR;2.8258332367585934
00411;POPULATION;3.0249619118689295
00411;FAMILIES;3.518980417318539
00411;FIBROBLAST;3.5471512942852352
00411;CULTURED;3.3183097218563877
00411;COMPOUNDS;5.310739886546594
00411;REPRESENT;4.5375499983131125
00411;FIBROBLASTS;2.745790529085057
00411;DIVIDED;4.212127597878484
00411;METABOLIC;3.388927289070341
00411;PARENT;4.704604082976278
00411;AMETACHROMATIC;5.310739886546594
00411;RESEARCH;3.3412992400810864
00411;CLASSES;4.329910633534867
00411;CULTURES;3.4136199016607125
00411;CLASS;4.799914262780603
00411;II;4.269286011718433
00411;UNRELATED;5.023057814094813
00411;REMAINING;4.617592705986649
00411;DANES;5.716204994654758
00411;CFFA;6.409352175214703
00411;COOPERATION;5.493061443340548
00411;METACHROMATIC;5.023057814094813
00411;TYPICAL;4.329910633534867
00411;OFFSPRING;5.310739886546594
00411;ATYPICAL;5.716204994654758
00411;SUCCUMBED;6.003887067106539
00411;MATINGS;6.409352175214703
00412;SIGNIFICANCE;3.844402817753167
00412;CYSTIC;0.1327086858730592
00412;FIBROSIS;0.12989310447289548
00412;NUMBER;2.6026896854443837
00412;SUBJECTS;2.1825184299465237
00412;CHILDREN;1.3435975818973682
00412;SALIVA;3.3412992400810864
00412;HEALTHY;2.8829916505985422
00412;FOUND;1.4893712493865785
00412;INCREASED;1.8767526820614475
00412;BASIC;3.3412992400810864
00412;TERMS;4.212127597878484
00412;PATTERN;3.464913196048263
00412;DISCUSSED;2.411151473545505
00412;POSSIBLE;2.4485390056171252
00412;LEAST;3.170673723050323
00412;PRESENT;1.9667009187243871
00412;PARENTS;2.8829916505985422
00412;PATHOGENESIS;3.3648297374912803
00412;FAR;4.329910633534867
00412;TESTED;3.295836866004329
00412;PART;3.464913196048263
00412;CLINICALLY;3.7352035257881746
00412;PROCESSES;4.212127597878484
00412;HETEROZYGOUS;3.6685121512895025
00412;PAROTID;4.46344202615939
00412;RESIDUES;5.310739886546594
00412;EQUILIBRIUM;5.310739886546594
00412;ISOAMYLASES;5.310739886546594
00412;GENERATED;5.310739886546594
00412;DEAMIDATION;6.409352175214703
00412;ASPARAGINE;6.409352175214703
00412;GLUTAMINE;7.102499355774649
00412;SHIFT;6.003887067106539
00412;AMIDATION;6.409352175214703
00412;AGEING;7.102499355774649
00485;SIGNIFICANCE;3.844402817753167
00485;CYSTIC;0.1327086858730592
00485;FIBROSIS;0.12989310447289548
00485;ONE;1.5730702682632254
00485;AETIOLOGY;5.310739886546594
00485;ARTICLE;3.7352035257881746
00485;HETEROZYGOTES;2.4973291697865574
00485;HEALTHY;2.8829916505985422
00485;CONTROLS;2.132686056198648
00485;TEST;2.0149030205422647
00485;TESTS;2.439060261662582
00485;DIFFERENT;2.4296705213127425
00485;GREAT;3.636763452974922
00485;FOLLOWED;3.883623530906448
00485;MAY;1.3723995728010743
00485;MAIN;3.844402817753167
00485;HISTORY;3.5471512942852352
00485;POSITIVE;2.591639849257799
00485;ALLERGY;4.1580603766082085
00485;SKIN;2.613862986042509
00485;ALLERGIC;3.924445525426703
00485;RELATIONSHIP;3.4136199016607125
00485;LEAST;3.170673723050323
00485;MATERNAL;5.023057814094813
00485;PATHOGENESIS;3.3648297374912803
00485;REQUIRED;3.967005139845499
00485;OBSERVATIONS;3.1512556371932217
00485;STUDIES;2.2349649053190666
00485;GAVE;3.924445525426703
00485;SYMPTOMS;2.912844613748223
00485;ANTIGENS;3.6685121512895025
00485;MOTHER;4.617592705986649
00485;POPULATION;3.0249619118689295
00485;HOMOZYGOTES;3.190476350346503
00485;FACT;3.5761388311584876
00485;SIBLINGS;3.7013019741124933
00485;COMMON;2.785011242238338
00485;RESPONSIBLE;3.518980417318539
00485;GENE;2.9753649707295575
00485;UNDERSTANDING;3.8066624897703196
00485;CLASSES;4.329910633534867
00485;COLLEAGUES;4.799914262780603
00485;ESTABLISH;4.617592705986649
00485;DR;4.46344202615939
00485;APART;5.156589206719335
00485;ACCOUNTED;5.023057814094813
00485;ASPERGILLUS;4.617592705986649
00485;FUMIGATUS;4.704604082976278
00485;PHENOTYPE;5.023057814094813
00485;STRONG;4.617592705986649
00485;MANIFESTATION;4.704604082976278
00485;WARNER;7.102499355774649
00485;ACCORDS;7.102499355774649
00485;BENCARD;7.102499355774649
00485;PROGENITORS;7.102499355774649
00526;SIGNIFICANCE;3.844402817753167
00526;CYSTIC;0.1327086858730592
00526;FIBROSIS;0.12989310447289548
00526;CONCENTRATIONS;2.392969154462315
00526;CONTROL;1.7697805625092797
00526;ELEVATED;2.8258332367585934
00526;VALUE;3.1135153092103742
00526;AMYLASE;3.8066624897703196
00526;SUBJECTS;2.1825184299465237
00526;CHILDREN;1.3435975818973682
00526;LOW;2.5807107787256087
00526;SALIVA;3.3412992400810864
00526;COLLECTED;4.212127597878484
00526;VALUES;2.366300907380153
00526;SODIUM;2.943616272414977
00526;CF;1.2026020021921573
00526;PERIOD;2.8978067363836826
00526;DIAGNOSTIC;3.0420563452282297
00526;TEST;2.0149030205422647
00526;OVERLAP;4.269286011718433
00526;LEVEL;3.0081547935525483
00526;ACID;2.2583122693160576
00526;GROUP;1.9785353763713898
00526;ML;4.617592705986649
00526;IDENTICAL;3.844402817753167
00526;SIGNIFICANT;1.8346411967113208
00526;HIGHER;2.3489091646682843
00526;RATE;2.812039914626258
00526;MEAN;2.467770367545013
00526;SHOW;3.0420563452282297
00526;ALTHOUGH;2.4203681286504293
00526;POSITIVE;2.591639849257799
00526;STATISTICALLY;3.8066624897703196
00526;CHILD;2.8398194787333333
00526;EVEN;3.295836866004329
00526;DIFFERENCE;2.411151473545505
00526;MAJOR;3.0249619118689295
00526;FUNCTION;2.219697433188278
00526;FLOW;3.3183097218563877
00526;SEC;4.90527477843843
00526;ACTIVATED;4.46344202615939
00526;SHOWED;2.4203681286504293
00526;SAMPLES;2.8683928511773895
00526;CALCIUM;3.6059917943081685
00526;PHOSPHATE;4.704604082976278
00526;STIMULATED;4.057976918051226
00526;NEGATIVE;3.2106790576640223
00526;MUCH;3.2523517540645903
00526;POTASSIUM;4.704604082976278
00526;EVERY;4.1580603766082085
00526;MINIMAL;3.6685121512895025
00526;CORRELATIONS;4.90527477843843
00526;INTERVALS;4.90527477843843
00526;MIN;4.329910633534867
00526;RAISED;3.7013019741124933
00526;STIMULATION;4.057976918051226
00526;PAROTID;4.46344202615939
00526;ALMOST;4.46344202615939
00526;RELEASE;4.617592705986649
00526;CITRIC;7.102499355774649
00526;TONGUE;7.102499355774649
00526;LAG;6.003887067106539
00526;INORGANIC;5.493061443340548
00526;STATISTICAL;5.156589206719335
00526;ANYLASE;7.102499355774649
00526;WORTH;7.102499355774649
00555;SIGNIFICANCE;3.844402817753167
00555;RESPIRATORY;2.4485390056171252
00555;TRACT;3.170673723050323
00555;CYSTIC;0.1327086858730592
00555;FIBROSIS;0.12989310447289548
00555;PATIENTS;0.5330179353603528
00555;SIX;2.9753649707295575
00555;PERIOD;2.8978067363836826
00555;TWO;1.673153726820208
00555;PRODUCED;3.2106790576640223
00555;BACTERIOLOGICAL;4.704604082976278
00555;EXAMINATIONS;5.310739886546594
00555;NON;3.190476350346503
00555;STRAINS;3.095166170542178
00555;PREDOMINATING;5.716204994654758
00555;ESPECIALLY;3.4915814431304244
00555;COLONIZATION;4.5375499983131125
00555;HAEMOPHILUS;4.799914262780603
00555;INFLUENZAE;4.5375499983131125
00555;DISCUSSED;2.411151473545505
00555;PATHOGENESIS;3.3648297374912803
00555;HIGH;2.282217790169612
00555;LOWER;2.467770367545013
00555;HAEMOLYTIC;5.310739886546594
00555;RELATED;2.8829916505985422
00555;MONTH;4.057976918051226
00555;ISOLATED;3.1512556371932217
00555;IDENTIFIED;4.1067670822206574
00555;PROPERTY;5.156589206719335
00555;PERCENTAGE;3.924445525426703
00555;PROLONGED;4.011456902416333
00555;CURRENT;4.011456902416333
00555;MATERIAL;3.883623530906448
00555;EXCEPT;4.1580603766082085
00555;FIFTY;5.023057814094813
00555;RECURRENT;3.924445525426703
00555;BELONGED;5.493061443340548
00555;UNEXPECTEDLY;5.716204994654758
00555;LYSINE;6.003887067106539
00555;PARAINFLUENZAE;7.102499355774649
00555;BIOTYPE;7.102499355774649
00555;TAXON;7.102499355774649
00555;CAPSULATED;7.102499355774649
00555;DECARBOXYLASE;6.409352175214703
00593;SIGNIFICANCE;3.844402817753167
00593;CYSTIC;0.1327086858730592
00593;FIBROSIS;0.12989310447289548
00593;STUDIED;2.1537394653964808
00593;ASSOCIATED;2.3751115370623084
00593;DISEASE;1.1570787471680737
00593;LEVEL;3.0081547935525483
00593;CHRONIC;2.1608569331653444
00593;HIGHER;2.3489091646682843
00593;MAY;1.3723995728010743
00593;SIMILAR;2.306708810177908
00593;DISEASES;2.613862986042509
00593;APPLIED;4.1580603766082085
00593;HIGH;2.282217790169612
00593;ASTHMA;3.190476350346503
00593;SPUTUM;2.85400411372529
00593;VISCOSITY;4.5375499983131125
00593;RELATION;4.1580603766082085
00593;SINGLE;3.0771476650394995
00593;APPEARANCE;4.329910633534867
00593;FEATURE;4.704604082976278
00593;WEISSENBERG;6.409352175214703
00593;RHEOGONIOMETER;6.409352175214703
00593;BRONCHITIS;3.844402817753167
00593;MACROSCOPICALLY;6.409352175214703
00593;SHEAR;6.409352175214703
00593;MACROSCOPIC;5.716204994654758
00593;VARYING;4.269286011718433
00593;VARIATION;4.212127597878484
00593;DESIGNED;4.704604082976278
00593;PARTICULAR;3.883623530906448
00593;ABNORMALLY;4.329910633534867
00593;SAMPLE;4.057976918051226
00593;DETAILED;4.704604082976278
00593;DEPENDS;5.310739886546594
00593;ESTIMATE;5.156589206719335
00593;WHATEVER;6.409352175214703
00593;DIFFERENTIATING;6.409352175214703
00631;SIGNIFICANCE;3.844402817753167
00631;CYSTIC;0.1327086858730592
00631;FIBROSIS;0.12989310447289548
00631;PATIENTS;0.5330179353603528
00631;SERA;2.812039914626258
00631;NUMBER;2.6026896854443837
00631;CONCENTRATIONS;2.392969154462315
00631;SERUM;1.6687773522204092
00631;ONE;1.5730702682632254
00631;ELEVATED;2.8258332367585934
00631;SUGGESTING;3.967005139845499
00631;SALIVA;3.3412992400810864
00631;ACTIVITY;1.9550048789611958
00631;HETEROZYGOTES;2.4973291697865574
00631;TEST;2.0149030205422647
00631;COULD;2.2984783110413924
00631;DETECTED;2.9916254916013374
00631;THREE;2.204659555823737
00631;DIFFERENT;2.4296705213127425
00631;ALSO;1.8346411967113208
00631;WHEREAS;3.0771476650394995
00631;TOTAL;2.5381511643068126
00631;SIGNIFICANT;1.8346411967113208
00631;WELL;2.366300907380153
00631;HISTORY;3.5471512942852352
00631;POSITIVE;2.591639849257799
00631;ALLERGY;4.1580603766082085
00631;SKIN;2.613862986042509
00631;IGE;4.329910633534867
00631;SIMILAR;2.306708810177908
00631;LEAST;3.170673723050323
00631;SEVERAL;2.613862986042509
00631;SPECIFIC;2.4973291697865574
00631;SUGGESTED;2.9916254916013374
00631;EITHER;2.798434262570479
00631;RATHER;3.464913196048263
00631;DEGREES;3.8066624897703196
00631;ASTHMA;3.190476350346503
00631;SPUTUM;2.85400411372529
00631;GAVE;3.924445525426703
00631;ALBUMIN;3.5471512942852352
00631;ANTIBODY;3.636763452974922
00631;ANTIGENS;3.6685121512895025
00631;BOVINE;4.90527477843843
00631;ALLERGENS;5.156589206719335
00631;REACTIONS;4.1067670822206574
00631;RAISED;3.7013019741124933
00631;REACTION;3.883623530906448
00631;TOGETHER;4.011456902416333
00631;FEVER;5.716204994654758
00631;STRONGLY;4.269286011718433
00631;ASPERGILLUS;4.617592705986649
00631;FUMIGATUS;4.704604082976278
00631;PRICK;4.90527477843843
00631;STRONG;4.617592705986649
00631;IMMEDIATE;4.329910633534867
00631;HYPERSENSITIVITY;4.5375499983131125
00631;DIED;3.7352035257881746
00631;INCUBATING;6.409352175214703
00631;PCA;6.409352175214703
00631;BABOON;7.102499355774649
00631;EGG;7.102499355774649
00631;DERMATOPHAGOIDES;6.409352175214703
00631;PTERONYSSINUS;6.409352175214703
00631;ABOLITION;7.102499355774649
00631;REAGINIC;7.102499355774649
00631;TIMOTHY;6.409352175214703
00631;GRASS;6.003887067106539
00631;POLLEN;6.003887067106539
00631;HAY;7.102499355774649
00809;SIGNIFICANCE;3.844402817753167
00809;CYSTIC;0.1327086858730592
00809;FIBROSIS;0.12989310447289548
00809;CONCENTRATIONS;2.392969154462315
00809;ONE;1.5730702682632254
00809;SIGNIFICANTLY;2.1680254226439573
00809;CHILDREN;1.3435975818973682
00809;MEASURED;2.5807107787256087
00809;VALUES;2.366300907380153
00809;CF;1.2026020021921573
00809;HEALTHY;2.8829916505985422
00809;CONTROLS;2.132686056198648
00809;SMALL;2.7330515033076273
00809;INCREASED;1.8767526820614475
00809;INVESTIGATED;2.943616272414977
00809;GROUP;1.9785353763713898
00809;BLOOD;2.527788377271266
00809;MEAN;2.467770367545013
00809;ET;3.3412992400810864
00809;AL;3.4389377096450024
00809;PRESENT;1.9667009187243871
00809;ORAL;3.770294845599445
00809;FUNCTION;2.219697433188278
00809;FINDING;3.3412992400810864
00809;HOUR;4.394449154672439
00809;INTESTINAL;3.231298344866758
00809;SUGGESTS;3.518980417318539
00809;EARLIER;3.844402817753167
00809;OBSERVATION;3.6059917943081685
00809;CONFIRMS;5.310739886546594
00809;UNDERSTOOD;5.493061443340548
00809;LOAD;5.156589206719335
00809;XYLOSE;6.003887067106539
00809;ROLLES;7.102499355774649
00858;SIGNIFICANCE;3.844402817753167
00858;CYSTIC;0.1327086858730592
00858;FIBROSIS;0.12989310447289548
00858;PATIENTS;0.5330179353603528
00858;STUDIED;2.1537394653964808
00858;CLINICAL;1.7601651038098378
00858;COMPARED;2.0335951535544172
00858;LIFE;3.170673723050323
